"Country or Area","Year","Area","Type of housing unit","City","Availability of ICT","Record Type","Reliability","Source Year","Value","Value Footnotes"
"State of Palestine","1997","Total","Other housing units","Nablus","Households having mobile cellular telephone","Census - de facto - complete tabulation","Final figure, complete","2009","0",""
"State of Palestine","1997","Total","Unknown (type of housing unit)","Gaza","Households having radio","Census - de facto - complete tabulation","Final figure, complete","2009","6",""
"State of Palestine","1997","Total","Unknown (type of housing unit)","Gaza","Households having television set","Census - de facto - complete tabulation","Final figure, complete","2009","3",""
"State of Palestine","1997","Total","Unknown (type of housing unit)","Gaza","Households having mobile cellular telephone","Census - de facto - complete tabulation","Final figure, complete","2009","0",""
"State of Palestine","1997","Total","Unknown (type of housing unit)","Hebron","Households having radio","Census - de facto - complete tabulation","Final figure, complete","2009","0",""
"State of Palestine","1997","Total","Unknown (type of housing unit)","Hebron","Households having television set","Census - de facto - complete tabulation","Final figure, complete","2009","0",""
"State of Palestine","1997","Total","Unknown (type of housing unit)","Hebron","Households having mobile cellular telephone","Census - de facto - complete tabulation","Final figure, complete","2009","0",""
"State of Palestine","1997","Total","Unknown (type of housing unit)","Khan Yunis","Households having radio","Census - de facto - complete tabulation","Final figure, complete","2009","1",""
"State of Palestine","1997","Total","Unknown (type of housing unit)","Khan Yunis","Households having television set","Census - de facto - complete tabulation","Final figure, complete","2009","0",""
"State of Palestine","1997","Total","Unknown (type of housing unit)","Khan Yunis","Households having mobile cellular telephone","Census - de facto - complete tabulation","Final figure, complete","2009","0",""
"State of Palestine","1997","Total","Unknown (type of housing unit)","Nablus","Households having radio","Census - de facto - complete tabulation","Final figure, complete","2009","2",""
"State of Palestine","1997","Total","Unknown (type of housing unit)","Nablus","Households having television set","Census - de facto - complete tabulation","Final figure, complete","2009","2",""
"State of Palestine","1997","Total","Unknown (type of housing unit)","Nablus","Households having mobile cellular telephone","Census - de facto - complete tabulation","Final figure, complete","2009","1",""
"Thailand","2010","Total","Total","BANGKOK","All households","Census - de jure - complete tabulation","Final figure, complete","2013","2869225",""
"Thailand","2010","Total","Total","BANGKOK","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2013","2727794",""
"Thailand","2010","Total","Total","BANGKOK","Households having mobile cellular telephone","Census - de jure - complete tabulation","Final figure, complete","2013","2699132",""
"Thailand","2010","Total","Total","BANGKOK","Households having personal computer","Census - de jure - complete tabulation","Final figure, complete","2013","1511176",""
"Thailand","2010","Total","Total","BANGKOK","Households accessing the internet from home","Census - de jure - complete tabulation","Final figure, complete","2013","1068613",""
"Thailand","2010","Total","Total","Chiang Mai","All households","Census - de jure - complete tabulation","Final figure, complete","2013","596550",""
"Thailand","2010","Total","Total","Chiang Mai","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2013","545801",""
"Thailand","2010","Total","Total","Chiang Mai","Households having mobile cellular telephone","Census - de jure - complete tabulation","Final figure, complete","2013","515500",""
"Thailand","2010","Total","Total","Chiang Mai","Households having personal computer","Census - de jure - complete tabulation","Final figure, complete","2013","222655",""
"Thailand","2010","Total","Total","Chiang Mai","Households accessing the internet from home","Census - de jure - complete tabulation","Final figure, complete","2013","40462",""
"Thailand","2010","Total","Total","Nakhon Ratchasima","All households","Census - de jure - complete tabulation","Final figure, complete","2013","723818",""
"Thailand","2010","Total","Total","Nakhon Ratchasima","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2013","694635",""
"Thailand","2010","Total","Total","Nakhon Ratchasima","Households having mobile cellular telephone","Census - de jure - complete tabulation","Final figure, complete","2013","652708",""
"Thailand","2010","Total","Total","Nakhon Ratchasima","Households having personal computer","Census - de jure - complete tabulation","Final figure, complete","2013","172225",""
"Thailand","2010","Total","Total","Nakhon Ratchasima","Households accessing the internet from home","Census - de jure - complete tabulation","Final figure, complete","2013","56718",""
"Thailand","2010","Total","Total","Nonthaburi","All households","Census - de jure - complete tabulation","Final figure, complete","2013","433334",""
"Thailand","2010","Total","Total","Nonthaburi","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2013","394146",""
"Thailand","2010","Total","Total","Nonthaburi","Households having mobile cellular telephone","Census - de jure - complete tabulation","Final figure, complete","2013","385751",""
"Thailand","2010","Total","Total","Nonthaburi","Households having personal computer","Census - de jure - complete tabulation","Final figure, complete","2013","221533",""
"Thailand","2010","Total","Total","Nonthaburi","Households accessing the internet from home","Census - de jure - complete tabulation","Final figure, complete","2013","153997",""
"Thailand","2000","Total","Total","BANGKOK","All households","Census - de jure - complete tabulation","Final figure, complete","2009","1740024","39"
"Thailand","2000","Total","Total","BANGKOK","Households having radio","Census - de jure - complete tabulation","Final figure, complete","2009","1544481","39"
"Thailand","2000","Total","Total","BANGKOK","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2009","1661587","39"
"Thailand","2000","Total","Total","BANGKOK","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2009","1268856","39,40"
"Thailand","2000","Total","Total","Chiang Mai","All households","Census - de jure - complete tabulation","Final figure, complete","2009","430154","39"
"Thailand","2000","Total","Total","Chiang Mai","Households having radio","Census - de jure - complete tabulation","Final figure, complete","2009","345277","39"
"Thailand","2000","Total","Total","Chiang Mai","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2009","362839","39"
"Thailand","2000","Total","Total","Chiang Mai","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2009","145159","39,40"
"Thailand","2000","Total","Total","Nakhon Ratchasima","All households","Census - de jure - complete tabulation","Final figure, complete","2009","644149","39"
"Thailand","2000","Total","Total","Nakhon Ratchasima","Households having radio","Census - de jure - complete tabulation","Final figure, complete","2009","460976","39"
"Thailand","2000","Total","Total","Nakhon Ratchasima","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2009","575621","39"
"Thailand","2000","Total","Total","Nakhon Ratchasima","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2009","105635","39,40"
"Thailand","2000","Total","Total","Nonthaburi","All households","Census - de jure - complete tabulation","Final figure, complete","2009","234365","39"
"Thailand","2000","Total","Total","Nonthaburi","Households having radio","Census - de jure - complete tabulation","Final figure, complete","2009","216625","39"
"Thailand","2000","Total","Total","Nonthaburi","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2009","228480","39"
"Thailand","2000","Total","Total","Nonthaburi","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2009","178632","39,40"
"Thailand","2000","Total","Conventional dwellings","BANGKOK","All households","Census - de jure - complete tabulation","Final figure, complete","2009","1663487","39"
"Thailand","2000","Total","Conventional dwellings","BANGKOK","Households having radio","Census - de jure - complete tabulation","Final figure, complete","2009","1489732","39"
"Thailand","2000","Total","Conventional dwellings","BANGKOK","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2009","1601170","39"
"Thailand","2000","Total","Conventional dwellings","BANGKOK","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2009","1228612","39,40"
"Thailand","2000","Total","Conventional dwellings","Chiang Mai","All households","Census - de jure - complete tabulation","Final figure, complete","2009","418777","39"
"Thailand","2000","Total","Conventional dwellings","Chiang Mai","Households having radio","Census - de jure - complete tabulation","Final figure, complete","2009","337753","39"
"Thailand","2000","Total","Conventional dwellings","Chiang Mai","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2009","355272","39"
"Thailand","2000","Total","Conventional dwellings","Chiang Mai","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2009","142004","39,40"
"Thailand","2000","Total","Conventional dwellings","Nakhon Ratchasima","All households","Census - de jure - complete tabulation","Final figure, complete","2009","614003","39"
"Thailand","2000","Total","Conventional dwellings","Nakhon Ratchasima","Households having radio","Census - de jure - complete tabulation","Final figure, complete","2009","448444","39"
"Thailand","2000","Total","Conventional dwellings","Nakhon Ratchasima","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2009","560088","39"
"Thailand","2000","Total","Conventional dwellings","Nakhon Ratchasima","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2009","102852","39,40"
"Thailand","2000","Total","Conventional dwellings","Nonthaburi","All households","Census - de jure - complete tabulation","Final figure, complete","2009","229467","39"
"Thailand","2000","Total","Conventional dwellings","Nonthaburi","Households having radio","Census - de jure - complete tabulation","Final figure, complete","2009","212809","39"
"Thailand","2000","Total","Conventional dwellings","Nonthaburi","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2009","224447","39"
"Thailand","2000","Total","Conventional dwellings","Nonthaburi","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2009","175723","39,40"
"Thailand","2000","Total","Other housing units","BANGKOK","All households","Census - de jure - complete tabulation","Final figure, complete","2009","76537","39"
"Thailand","2000","Total","Other housing units","BANGKOK","Households having radio","Census - de jure - complete tabulation","Final figure, complete","2009","54749","39"
"Thailand","2000","Total","Other housing units","BANGKOK","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2009","60417","39"
"Thailand","2000","Total","Other housing units","BANGKOK","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2009","40244","39,40"
"Thailand","2000","Total","Other housing units","Chiang Mai","All households","Census - de jure - complete tabulation","Final figure, complete","2009","11377","39"
"Thailand","2000","Total","Other housing units","Chiang Mai","Households having radio","Census - de jure - complete tabulation","Final figure, complete","2009","7524","39"
"Thailand","2000","Total","Other housing units","Chiang Mai","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2009","7567","39"
"Thailand","2000","Total","Other housing units","Chiang Mai","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2009","3155","39,40"
"Thailand","2000","Total","Other housing units","Nakhon Ratchasima","All households","Census - de jure - complete tabulation","Final figure, complete","2009","30146","39"
"Thailand","2000","Total","Other housing units","Nakhon Ratchasima","Households having radio","Census - de jure - complete tabulation","Final figure, complete","2009","12532","39"
"Thailand","2000","Total","Other housing units","Nakhon Ratchasima","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2009","15533","39"
"Thailand","2000","Total","Other housing units","Nakhon Ratchasima","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2009","2783","39,40"
"Thailand","2000","Total","Other housing units","Nonthaburi","All households","Census - de jure - complete tabulation","Final figure, complete","2009","4898","39"
"Thailand","2000","Total","Other housing units","Nonthaburi","Households having radio","Census - de jure - complete tabulation","Final figure, complete","2009","3816","39"
"Thailand","2000","Total","Other housing units","Nonthaburi","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2009","4033","39"
"Thailand","2000","Total","Other housing units","Nonthaburi","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2009","2909","39,40"
"Thailand","2000","Total","Unknown (type of housing unit)","BANGKOK","All households","Census - de jure - complete tabulation","Final figure, complete","2009","0","39"
"Thailand","2000","Total","Unknown (type of housing unit)","BANGKOK","Households having radio","Census - de jure - complete tabulation","Final figure, complete","2009","0","39"
"Thailand","2000","Total","Unknown (type of housing unit)","BANGKOK","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2009","0","39"
"Thailand","2000","Total","Unknown (type of housing unit)","BANGKOK","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2009","0","39,40"
"Thailand","2000","Total","Unknown (type of housing unit)","Chiang Mai","All households","Census - de jure - complete tabulation","Final figure, complete","2009","0","39"
"Thailand","2000","Total","Unknown (type of housing unit)","Chiang Mai","Households having radio","Census - de jure - complete tabulation","Final figure, complete","2009","0","39"
"Thailand","2000","Total","Unknown (type of housing unit)","Chiang Mai","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2009","0","39"
"Thailand","2000","Total","Unknown (type of housing unit)","Chiang Mai","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2009","0","39,40"
"Thailand","2000","Total","Unknown (type of housing unit)","Nakhon Ratchasima","All households","Census - de jure - complete tabulation","Final figure, complete","2009","0","39"
"Thailand","2000","Total","Unknown (type of housing unit)","Nakhon Ratchasima","Households having radio","Census - de jure - complete tabulation","Final figure, complete","2009","0","39"
"Thailand","2000","Total","Unknown (type of housing unit)","Nakhon Ratchasima","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2009","0","39"
"Thailand","2000","Total","Unknown (type of housing unit)","Nakhon Ratchasima","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2009","0","39,40"
"Thailand","2000","Total","Unknown (type of housing unit)","Nonthaburi","All households","Census - de jure - complete tabulation","Final figure, complete","2009","0","39"
"Thailand","2000","Total","Unknown (type of housing unit)","Nonthaburi","Households having radio","Census - de jure - complete tabulation","Final figure, complete","2009","0","39"
"Thailand","2000","Total","Unknown (type of housing unit)","Nonthaburi","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2009","0","39"
"Thailand","2000","Total","Unknown (type of housing unit)","Nonthaburi","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2009","0","39,40"
"Tokelau","2016","Total","Total","Atafu","All households","Census - de jure - complete tabulation","Final figure, complete","2020","88","29"
"Tokelau","2016","Total","Total","Atafu","Households having radio","Census - de jure - complete tabulation","Final figure, complete","2020","34","29"
"Tokelau","2016","Total","Total","Atafu","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2020","57","29"
"Tokelau","2016","Total","Total","Atafu","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2020","75","29"
"Tokelau","2016","Total","Total","Atafu","Households having personal computer","Census - de jure - complete tabulation","Final figure, complete","2020","66","29"
"Tokelau","2016","Total","Total","Atafu","Households accessing the internet from home","Census - de jure - complete tabulation","Final figure, complete","2020","42","29"
"Tokelau","2016","Total","Total","Atafu","Households accessing the internet from other than home","Census - de jure - complete tabulation","Final figure, complete","2020","4","29"
"Tokelau","2016","Total","Total","Fakaofo","All households","Census - de jure - complete tabulation","Final figure, complete","2020","85","29"
"Tokelau","2016","Total","Total","Fakaofo","Households having radio","Census - de jure - complete tabulation","Final figure, complete","2020","37","29"
"Tokelau","2016","Total","Total","Fakaofo","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2020","57","29"
"Tokelau","2016","Total","Total","Fakaofo","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2020","78","29"
"Tokelau","2016","Total","Total","Fakaofo","Households having personal computer","Census - de jure - complete tabulation","Final figure, complete","2020","54","29"
"Tokelau","2016","Total","Total","Fakaofo","Households accessing the internet from home","Census - de jure - complete tabulation","Final figure, complete","2020","38","29"
"Tokelau","2016","Total","Total","Fakaofo","Households accessing the internet from other than home","Census - de jure - complete tabulation","Final figure, complete","2020","6","29"
"Tokelau","2016","Total","Total","NUKUNONU","All households","Census - de jure - complete tabulation","Final figure, complete","2020","83","29"
"Tokelau","2016","Total","Total","NUKUNONU","Households having radio","Census - de jure - complete tabulation","Final figure, complete","2020","39","29"
"Tokelau","2016","Total","Total","NUKUNONU","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2020","51","29"
"Tokelau","2016","Total","Total","NUKUNONU","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2020","68","29"
"Tokelau","2016","Total","Total","NUKUNONU","Households having personal computer","Census - de jure - complete tabulation","Final figure, complete","2020","52","29"
"Tokelau","2016","Total","Total","NUKUNONU","Households accessing the internet from home","Census - de jure - complete tabulation","Final figure, complete","2020","39","29"
"Tokelau","2016","Total","Total","NUKUNONU","Households accessing the internet from other than home","Census - de jure - complete tabulation","Final figure, complete","2020","7","29"
"Tokelau","2016","Total","Conventional dwellings","Atafu","All households","Census - de jure - complete tabulation","Final figure, complete","2020","88","29"
"Tokelau","2016","Total","Conventional dwellings","Atafu","Households having radio","Census - de jure - complete tabulation","Final figure, complete","2020","34","29"
"Tokelau","2016","Total","Conventional dwellings","Atafu","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2020","57","29"
"Tokelau","2016","Total","Conventional dwellings","Atafu","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2020","75","29"
"Tokelau","2016","Total","Conventional dwellings","Atafu","Households having personal computer","Census - de jure - complete tabulation","Final figure, complete","2020","66","29"
"Tokelau","2016","Total","Conventional dwellings","Atafu","Households accessing the internet from home","Census - de jure - complete tabulation","Final figure, complete","2020","42","29"
"Tokelau","2016","Total","Conventional dwellings","Atafu","Households accessing the internet from other than home","Census - de jure - complete tabulation","Final figure, complete","2020","4","29"
"Tokelau","2016","Total","Conventional dwellings","Fakaofo","All households","Census - de jure - complete tabulation","Final figure, complete","2020","85","29"
"Tokelau","2016","Total","Conventional dwellings","Fakaofo","Households having radio","Census - de jure - complete tabulation","Final figure, complete","2020","37","29"
"Tokelau","2016","Total","Conventional dwellings","Fakaofo","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2020","57","29"
"Tokelau","2016","Total","Conventional dwellings","Fakaofo","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2020","78","29"
"Tokelau","2016","Total","Conventional dwellings","Fakaofo","Households having personal computer","Census - de jure - complete tabulation","Final figure, complete","2020","54","29"
"Tokelau","2016","Total","Conventional dwellings","Fakaofo","Households accessing the internet from home","Census - de jure - complete tabulation","Final figure, complete","2020","38","29"
"Tokelau","2016","Total","Conventional dwellings","Fakaofo","Households accessing the internet from other than home","Census - de jure - complete tabulation","Final figure, complete","2020","6","29"
"Tokelau","2016","Total","Conventional dwellings","NUKUNONU","All households","Census - de jure - complete tabulation","Final figure, complete","2020","83","29"
"Tokelau","2016","Total","Conventional dwellings","NUKUNONU","Households having radio","Census - de jure - complete tabulation","Final figure, complete","2020","39","29"
"Tokelau","2016","Total","Conventional dwellings","NUKUNONU","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2020","51","29"
"Tokelau","2016","Total","Conventional dwellings","NUKUNONU","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2020","68","29"
"Tokelau","2016","Total","Conventional dwellings","NUKUNONU","Households having personal computer","Census - de jure - complete tabulation","Final figure, complete","2020","52","29"
"Tokelau","2016","Total","Conventional dwellings","NUKUNONU","Households accessing the internet from home","Census - de jure - complete tabulation","Final figure, complete","2020","39","29"
"Tokelau","2016","Total","Conventional dwellings","NUKUNONU","Households accessing the internet from other than home","Census - de jure - complete tabulation","Final figure, complete","2020","7","29"
"Tokelau","2011","Total","Total","Atafu","All households","Census - de jure - complete tabulation","Final figure, complete","2013","84",""
"Tokelau","2011","Total","Total","Atafu","Households having radio","Census - de jure - complete tabulation","Final figure, complete","2013","68",""
"Tokelau","2011","Total","Total","Atafu","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2013","57",""
"Tokelau","2011","Total","Total","Atafu","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2013","63",""
"Tokelau","2011","Total","Total","Atafu","Households having personal computer","Census - de jure - complete tabulation","Final figure, complete","2013","44",""
"Tokelau","2011","Total","Total","Atafu","Households accessing the internet from home","Census - de jure - complete tabulation","Final figure, complete","2013","11",""
"Tokelau","2011","Total","Total","Atafu","Households accessing the internet from other than home","Census - de jure - complete tabulation","Final figure, complete","2013","22",""
"Tokelau","2011","Total","Total","Fakaofo","All households","Census - de jure - complete tabulation","Final figure, complete","2013","85",""
"Tokelau","2011","Total","Total","Fakaofo","Households having radio","Census - de jure - complete tabulation","Final figure, complete","2013","50",""
"Tokelau","2011","Total","Total","Fakaofo","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2013","56",""
"Tokelau","2011","Total","Total","Fakaofo","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2013","68",""
"Tokelau","2011","Total","Total","Fakaofo","Households having personal computer","Census - de jure - complete tabulation","Final figure, complete","2013","50",""
"Tokelau","2011","Total","Total","Fakaofo","Households accessing the internet from home","Census - de jure - complete tabulation","Final figure, complete","2013","22",""
"Tokelau","2011","Total","Total","Fakaofo","Households accessing the internet from other than home","Census - de jure - complete tabulation","Final figure, complete","2013","14",""
"Tokelau","2011","Total","Total","NUKUNONU","All households","Census - de jure - complete tabulation","Final figure, complete","2013","77",""
"Tokelau","2011","Total","Total","NUKUNONU","Households having radio","Census - de jure - complete tabulation","Final figure, complete","2013","49",""
"Tokelau","2011","Total","Total","NUKUNONU","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2013","50",""
"Tokelau","2011","Total","Total","NUKUNONU","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2013","55",""
"Tokelau","2011","Total","Total","NUKUNONU","Households having personal computer","Census - de jure - complete tabulation","Final figure, complete","2013","35",""
"Tokelau","2011","Total","Total","NUKUNONU","Households accessing the internet from home","Census - de jure - complete tabulation","Final figure, complete","2013","15",""
"Tokelau","2011","Total","Total","NUKUNONU","Households accessing the internet from other than home","Census - de jure - complete tabulation","Final figure, complete","2013","15",""
"Tokelau","2011","Total","Conventional dwellings","Atafu","All households","Census - de jure - complete tabulation","Final figure, complete","2013","79",""
"Tokelau","2011","Total","Conventional dwellings","Atafu","Households having radio","Census - de jure - complete tabulation","Final figure, complete","2013","64",""
"Tokelau","2011","Total","Conventional dwellings","Atafu","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2013","56",""
"Tokelau","2011","Total","Conventional dwellings","Atafu","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2013","60",""
"Tokelau","2011","Total","Conventional dwellings","Atafu","Households having personal computer","Census - de jure - complete tabulation","Final figure, complete","2013","43",""
"Tokelau","2011","Total","Conventional dwellings","Atafu","Households accessing the internet from home","Census - de jure - complete tabulation","Final figure, complete","2013","11",""
"Tokelau","2011","Total","Conventional dwellings","Atafu","Households accessing the internet from other than home","Census - de jure - complete tabulation","Final figure, complete","2013","21",""
"Tokelau","2011","Total","Conventional dwellings","Fakaofo","All households","Census - de jure - complete tabulation","Final figure, complete","2013","84",""
"Tokelau","2011","Total","Conventional dwellings","Fakaofo","Households having radio","Census - de jure - complete tabulation","Final figure, complete","2013","49",""
"Tokelau","2011","Total","Conventional dwellings","Fakaofo","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2013","55",""
"Tokelau","2011","Total","Conventional dwellings","Fakaofo","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2013","67",""
"Tokelau","2011","Total","Conventional dwellings","Fakaofo","Households having personal computer","Census - de jure - complete tabulation","Final figure, complete","2013","49",""
"Tokelau","2011","Total","Conventional dwellings","Fakaofo","Households accessing the internet from home","Census - de jure - complete tabulation","Final figure, complete","2013","21",""
"Tokelau","2011","Total","Conventional dwellings","Fakaofo","Households accessing the internet from other than home","Census - de jure - complete tabulation","Final figure, complete","2013","14",""
"Tokelau","2011","Total","Conventional dwellings","NUKUNONU","All households","Census - de jure - complete tabulation","Final figure, complete","2013","70",""
"Tokelau","2011","Total","Conventional dwellings","NUKUNONU","Households having radio","Census - de jure - complete tabulation","Final figure, complete","2013","44",""
"Tokelau","2011","Total","Conventional dwellings","NUKUNONU","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2013","45",""
"Tokelau","2011","Total","Conventional dwellings","NUKUNONU","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2013","49",""
"Tokelau","2011","Total","Conventional dwellings","NUKUNONU","Households having personal computer","Census - de jure - complete tabulation","Final figure, complete","2013","33",""
"Tokelau","2011","Total","Conventional dwellings","NUKUNONU","Households accessing the internet from home","Census - de jure - complete tabulation","Final figure, complete","2013","14",""
"Tokelau","2011","Total","Conventional dwellings","NUKUNONU","Households accessing the internet from other than home","Census - de jure - complete tabulation","Final figure, complete","2013","14",""
"Tokelau","2011","Total","Other housing units","Atafu","All households","Census - de jure - complete tabulation","Final figure, complete","2013","5",""
"Tokelau","2011","Total","Other housing units","Atafu","Households having radio","Census - de jure - complete tabulation","Final figure, complete","2013","4",""
"Tokelau","2011","Total","Other housing units","Atafu","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2013","1",""
"Tokelau","2011","Total","Other housing units","Atafu","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2013","3",""
"Tokelau","2011","Total","Other housing units","Atafu","Households having personal computer","Census - de jure - complete tabulation","Final figure, complete","2013","1",""
"Tokelau","2011","Total","Other housing units","Atafu","Households accessing the internet from home","Census - de jure - complete tabulation","Final figure, complete","2013","0",""
"Tokelau","2011","Total","Other housing units","Atafu","Households accessing the internet from other than home","Census - de jure - complete tabulation","Final figure, complete","2013","1",""
"Tokelau","2011","Total","Other housing units","Fakaofo","All households","Census - de jure - complete tabulation","Final figure, complete","2013","1",""
"Tokelau","2011","Total","Other housing units","Fakaofo","Households having radio","Census - de jure - complete tabulation","Final figure, complete","2013","1",""
"Tokelau","2011","Total","Other housing units","Fakaofo","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2013","1",""
"Tokelau","2011","Total","Other housing units","Fakaofo","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2013","1",""
"Tokelau","2011","Total","Other housing units","Fakaofo","Households having personal computer","Census - de jure - complete tabulation","Final figure, complete","2013","1",""
"Tokelau","2011","Total","Other housing units","Fakaofo","Households accessing the internet from home","Census - de jure - complete tabulation","Final figure, complete","2013","1",""
"Tokelau","2011","Total","Other housing units","Fakaofo","Households accessing the internet from other than home","Census - de jure - complete tabulation","Final figure, complete","2013","0",""
"Tokelau","2011","Total","Other housing units","NUKUNONU","All households","Census - de jure - complete tabulation","Final figure, complete","2013","7",""
"Tokelau","2011","Total","Other housing units","NUKUNONU","Households having radio","Census - de jure - complete tabulation","Final figure, complete","2013","5",""
"Tokelau","2011","Total","Other housing units","NUKUNONU","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2013","5",""
"Tokelau","2011","Total","Other housing units","NUKUNONU","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2013","6",""
"Tokelau","2011","Total","Other housing units","NUKUNONU","Households having personal computer","Census - de jure - complete tabulation","Final figure, complete","2013","2",""
"Tokelau","2011","Total","Other housing units","NUKUNONU","Households accessing the internet from home","Census - de jure - complete tabulation","Final figure, complete","2013","1",""
"Tokelau","2011","Total","Other housing units","NUKUNONU","Households accessing the internet from other than home","Census - de jure - complete tabulation","Final figure, complete","2013","1",""
"Tokelau","2011","Total","Unknown (type of housing unit)","Atafu","All households","Census - de jure - complete tabulation","Final figure, complete","2013","0",""
"Tokelau","2011","Total","Unknown (type of housing unit)","Atafu","Households having radio","Census - de jure - complete tabulation","Final figure, complete","2013","0",""
"Tokelau","2011","Total","Unknown (type of housing unit)","Atafu","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2013","0",""
"Tokelau","2011","Total","Unknown (type of housing unit)","Atafu","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2013","0",""
"Tokelau","2011","Total","Unknown (type of housing unit)","Atafu","Households having personal computer","Census - de jure - complete tabulation","Final figure, complete","2013","0",""
"Tokelau","2011","Total","Unknown (type of housing unit)","Atafu","Households accessing the internet from home","Census - de jure - complete tabulation","Final figure, complete","2013","0",""
"Tokelau","2011","Total","Unknown (type of housing unit)","Atafu","Households accessing the internet from other than home","Census - de jure - complete tabulation","Final figure, complete","2013","0",""
"Tokelau","2011","Total","Unknown (type of housing unit)","Fakaofo","All households","Census - de jure - complete tabulation","Final figure, complete","2013","0",""
"Tokelau","2011","Total","Unknown (type of housing unit)","Fakaofo","Households having radio","Census - de jure - complete tabulation","Final figure, complete","2013","0",""
"Tokelau","2011","Total","Unknown (type of housing unit)","Fakaofo","Households having television set","Census - de jure - complete tabulation","Final figure, complete","2013","0",""
"Tokelau","2011","Total","Unknown (type of housing unit)","Fakaofo","Households having fixed line telephone","Census - de jure - complete tabulation","Final figure, complete","2013","0",""
"Tokelau","2011","Total","Unknown (type of housing unit)","Fakaofo","Households having personal computer","Census - de jure - complete tabulation","Final figure, complete","2013","0",""
